action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,ligand_efficiency_bei,ligand_efficiency_le,ligand_efficiency_lle,ligand_efficiency_sei,ligand_efficiency,action_type_action_type,action_type_description,action_type_parent_type
,,218516,[],CHEMBL694391,Inhibitory activity against human carbonic anhydrase II using pH stat assay,F,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1ccc(SCCO)c([N+](=O)[O-])c1,,,CHEMBL1125912,J Med Chem,1991.0,,CHEMBL105730,,CHEMBL105730,7.68,0,http://www.openphacts.org/units/Nanomolar,197000,=,1,1,=,,IC50,nM,,21.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,21.0,,,,,,,,
,,220794,[],CHEMBL656576,In vitro inhibition of human carbonic anhydrase II (0.1 nM).,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Oc1ccc2cc(S(N)(=O)=O)[nH]c2c1,,,CHEMBL1124833,J Med Chem,1990.0,,CHEMBL164189,,CHEMBL164189,7.50,0,http://www.openphacts.org/units/Nanomolar,322575,=,1,1,=,,IC50,nM,,32.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,32.0,29.48,0.60,6.75,7.33,,,,
,,220843,[],CHEMBL694391,Inhibitory activity against human carbonic anhydrase II using pH stat assay,F,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1ccc(SCCCO)c(Cl)c1,,,CHEMBL1125912,J Med Chem,1991.0,,CHEMBL105607,,CHEMBL105607,8.05,0,http://www.openphacts.org/units/Nanomolar,196996,=,1,1,=,,IC50,nM,,9.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,9.0,,,,,,,,
,,220847,[],CHEMBL694391,Inhibitory activity against human carbonic anhydrase II using pH stat assay,F,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1ccc(S(=O)(=O)CCO)s1,,,CHEMBL1125912,J Med Chem,1991.0,,CHEMBL104463,,CHEMBL104463,8.22,0,http://www.openphacts.org/units/Nanomolar,197016,=,1,1,=,,IC50,nM,,6.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,6.0,,,,,,,,
,,222072,[],CHEMBL694391,Inhibitory activity against human carbonic anhydrase II using pH stat assay,F,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1ccc(SCCO)c(F)c1,,,CHEMBL1125912,J Med Chem,1991.0,,CHEMBL107266,,CHEMBL107266,8.05,0,http://www.openphacts.org/units/Nanomolar,197006,=,1,1,=,,IC50,nM,,9.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,9.0,,,,,,,,
,,272716,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)C(O)CC[S+]2[O-],,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL155152,,CHEMBL155152,6.60,0,http://www.openphacts.org/units/Nanomolar,304169,=,1,1,=,,IC50,nM,,250.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.5E-7,24.69,0.60,6.66,6.38,,,,
,,275068,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2=O,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL346810,,CHEMBL346810,8.30,0,http://www.openphacts.org/units/Nanomolar,304163,=,1,1,=,,IC50,nM,,5.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,5E-9,29.51,0.71,8.54,7.45,,,,
,,276419,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL312593,,CHEMBL312593,7.40,0,http://www.openphacts.org/units/Nanomolar,304160,=,1,1,=,,IC50,nM,,40.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,4E-8,23.53,0.51,5.50,7.45,,,,
,,276421,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL18,ETHOXZOLAMIDE,CHEMBL18,9.40,0,http://www.openphacts.org/units/Nanomolar,304165,=,1,1,=,,IC50,nM,,0.4,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,4E-10,36.38,0.80,8.06,11.42,,,,
,,277633,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@H]2O,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL1788205,,CHEMBL1788205,7.66,0,http://www.openphacts.org/units/Nanomolar,304167,=,1,1,=,,IC50,nM,,22.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.2E-8,27.03,0.65,8.05,6.69,,,,
,,279964,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL333193,,CHEMBL333193,8.35,0,http://www.openphacts.org/units/Nanomolar,304164,=,1,1,=,,IC50,nM,,4.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,4.5E-9,31.22,0.76,8.23,8.85,,,,
,,288302,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)CC(O)CS2(=O)=O,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL155420,,CHEMBL155420,7.40,0,http://www.openphacts.org/units/Nanomolar,304168,=,1,1,=,,IC50,nM,,40.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,4E-8,26.11,0.63,8.31,6.46,,,,
,,288307,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC[C@@H]2O,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL2092886,,CHEMBL2092886,8.12,0,http://www.openphacts.org/units/Nanomolar,304166,=,1,1,=,,IC50,nM,,7.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,7.5E-9,28.67,0.69,8.51,7.09,,,,
,,291869,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)C(O)CCS2(=O)=O,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL347369,,CHEMBL347369,7.40,0,http://www.openphacts.org/units/Nanomolar,304161,=,1,1,=,,IC50,nM,,40.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,4E-8,26.11,0.63,7.79,6.46,,,,
,,294528,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)SCCC2=O,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL158261,,CHEMBL158261,8.07,0,http://www.openphacts.org/units/Nanomolar,304173,=,1,1,=,,IC50,nM,,8.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,8.5E-9,32.37,0.79,7.00,10.45,,,,
,,294533,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)SCCC2O,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL158026,,CHEMBL158026,7.52,0,http://www.openphacts.org/units/Nanomolar,304162,=,1,1,=,,IC50,nM,,30.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3E-8,29.93,0.73,6.60,9.36,,,,
,,295707,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL314569,,CHEMBL314569,7.89,0,http://www.openphacts.org/units/Nanomolar,304172,=,1,1,=,,IC50,nM,,13.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,1.3E-8,27.83,0.67,8.28,6.89,,,,
,,298310,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(O)C2,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL348573,,CHEMBL348573,8.00,0,http://www.openphacts.org/units/Nanomolar,304170,=,1,1,=,,IC50,nM,,10.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,1E-8,28.23,0.68,8.91,6.99,,,,
,,300986,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2(=O)=O,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL158090,,CHEMBL158090,7.66,0,http://www.openphacts.org/units/Nanomolar,304174,=,1,1,=,,IC50,nM,,22.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.2E-8,27.22,0.65,7.90,6.88,,,,
,,302093,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL120418,,CHEMBL120418,8.46,0,http://www.openphacts.org/units/Nanomolar,304176,=,1,1,=,,IC50,nM,,3.5,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3.5E-9,33.91,0.82,7.39,10.95,,,,
,,302098,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)C(O)CCS2,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL352218,,CHEMBL352218,7.64,0,http://www.openphacts.org/units/Nanomolar,304175,=,1,1,=,,IC50,nM,,23.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.3E-8,30.39,0.75,6.72,9.50,,,,
,,303306,[],CHEMBL656573,In vitro inhibition against purified human erythrocyte carbonic anhydrase II was determined (acetozolamide used as control.),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)[S+]([O-])CCC2O,,,CHEMBL1123900,J Med Chem,1987.0,,CHEMBL158363,,CHEMBL158363,7.00,0,http://www.openphacts.org/units/Nanomolar,304171,=,1,1,=,,IC50,nM,,100.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,1E-7,26.18,0.64,7.06,6.77,,,,
,,559841,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCS(=O)(=O)CS(N)(=O)=O,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL421106,,CHEMBL421106,7.66,0,http://www.openphacts.org/units/Nanomolar,118456,=,1,1,=,,IC50,nM,,22.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,22.0,28.22,0.65,6.65,8.12,,,,
,,559843,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCS(=O)(=O)C(Cl)S(N)(=O)=O,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL304131,,CHEMBL304131,7.92,0,http://www.openphacts.org/units/Nanomolar,118462,=,1,1,=,,IC50,nM,,12.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,12.0,25.90,0.64,6.35,8.40,,,,
,,560865,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCS(=O)(=O)C(Cl)(Cl)S(N)(=O)=O,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL68840,,CHEMBL68840,6.70,0,http://www.openphacts.org/units/Nanomolar,118464,=,1,1,=,,IC50,nM,,200.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,200.0,19.69,0.51,4.56,7.10,,,,
,,561952,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)C(F)(F)F,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL67511,TRIFLUOROMETHANESULFONAMIDE,CHEMBL67511,7.89,0,http://www.openphacts.org/units/Nanomolar,118454,=,1,1,=,,IC50,nM,,13.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,13.0,52.89,1.35,8.10,13.11,,,,
,,567870,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCS(=O)(=O)C(F)S(N)(=O)=O,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL302780,,CHEMBL302780,8.52,0,http://www.openphacts.org/units/Nanomolar,118463,=,1,1,=,,IC50,nM,,3.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,3.0,29.45,0.68,7.22,9.04,,,,
,,567902,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)CSCCc1ccccc1,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL66513,,CHEMBL66513,5.70,0,http://www.openphacts.org/units/Nanomolar,118448,=,1,1,=,,IC50,nM,,2000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,2000.0,24.63,0.56,4.49,9.47,,,,
,,570581,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)CS(=O)(=O)CCc1ccccc1,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL67823,,CHEMBL67823,7.00,0,http://www.openphacts.org/units/Nanomolar,118461,=,1,1,=,,IC50,nM,,100.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,100.0,26.58,0.60,7.11,7.42,,,,
,,571818,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOCCOCS(=O)(=O)CS(N)(=O)=O,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL66129,,CHEMBL66129,5.89,0,http://www.openphacts.org/units/Nanomolar,118465,=,1,1,=,,IC50,nM,,1300.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1300.0,20.20,0.47,7.61,4.83,,,,
,,573121,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)CS(=O)(=O)CCCc1ccccc1,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL304744,,CHEMBL304744,6.72,0,http://www.openphacts.org/units/Nanomolar,118459,=,1,1,=,,IC50,nM,,190.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,190.0,24.23,0.54,6.44,7.13,,,,
,,576748,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)CSc1ccc(O)cc1,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL69926,,CHEMBL69926,5.54,0,http://www.openphacts.org/units/Nanomolar,118450,=,1,1,=,,IC50,nM,,2900.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,2900.0,25.25,0.58,4.81,6.89,,,,
,,581473,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCSCS(N)(=O)=O,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL66465,,CHEMBL66465,6.32,0,http://www.openphacts.org/units/Nanomolar,118446,=,1,1,=,,IC50,nM,,480.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,480.0,26.39,0.62,3.99,10.50,,,,
,,582684,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)S(=O)(=O)C(S(N)(=O)=O)C2,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL69902,,CHEMBL69902,6.10,0,http://www.openphacts.org/units/Nanomolar,118451,=,1,1,=,,IC50,nM,,800.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,800.0,21.99,0.49,6.46,5.89,,,,
,,582686,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)CSCCCc1ccccc1,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL66752,,CHEMBL66752,5.92,0,http://www.openphacts.org/units/Nanomolar,118460,=,1,1,=,,IC50,nM,,1200.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1200.0,24.13,0.54,4.32,9.84,,,,
,,585325,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)CS(=O)(=O)c1ccc(O)cc1,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL67154,,CHEMBL67154,6.40,0,http://www.openphacts.org/units/Nanomolar,118449,=,1,1,=,,IC50,nM,,400.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,400.0,25.46,0.58,6.99,5.59,,,,
,,586499,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1nnc(S(N)(=O)=O)s1,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL20,ACETAZOLAMIDE,CHEMBL20,8.00,1,http://www.openphacts.org/units/Nanomolar,118458,=,1,1,=,,IC50,nM,,10.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,10.0,36.00,0.84,8.86,6.95,,,,
,,587700,[],CHEMBL657917,In vitro inhibition of purified human erythrocyte carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCS(=O)(=O)C(C)S(N)(=O)=O,,,CHEMBL1126746,J Med Chem,1993.0,,CHEMBL69113,,CHEMBL69113,5.60,0,http://www.openphacts.org/units/Nanomolar,118455,=,1,1,=,,IC50,nM,,2500.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,2500.0,19.63,0.45,4.20,5.94,,,,
,,595342,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCN2,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL310903,,CHEMBL310903,8.61,0,http://www.openphacts.org/units/Nanomolar,146887,=,1,1,=,,IC50,nM,,2.46,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.46E-9,32.08,0.78,9.02,8.10,,,,
,,595344,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOCCN(CCOC)CCC1C(=O)Nc2cc(S(N)(=O)=O)sc2S1(=O)=O,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL80060,,CHEMBL80060,8.29,0,http://www.openphacts.org/units/Nanomolar,146895,=,1,1,=,,IC50,nM,,5.15,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,5.15E-9,17.07,0.38,8.80,5.37,,,,
,,597997,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOCCN(CCOC)CCC1CNc2cc(S(N)(=O)=O)sc2S1(=O)=O,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL311263,,CHEMBL311263,8.84,0,http://www.openphacts.org/units/Nanomolar,146898,=,1,1,=,,IC50,nM,,1.45,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,1.45E-9,18.74,0.42,8.88,6.44,,,,
,,601740,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)[S+]([O-])CC(=O)N2,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL83820,,CHEMBL83820,7.50,0,http://www.openphacts.org/units/Nanomolar,146886,=,1,1,=,,IC50,nM,,31.6,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3.16E-8,28.16,0.68,8.04,6.68,,,,
,,604293,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)SCC(=O)N2,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL310152,,CHEMBL310152,7.89,0,http://www.openphacts.org/units/Nanomolar,146885,=,1,1,=,,IC50,nM,,12.8,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,1.28E-8,31.53,0.77,7.45,8.84,,,,
,,606702,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL417975,SEZOLAMIDE,CHEMBL417975,9.27,1,http://www.openphacts.org/units/Nanomolar,146893,=,1,1,=,,IC50,nM,,0.54,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,5.4E-10,27.38,0.63,8.41,8.72,,,,
,,607937,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOCCN(CCOC)C(=O)CC1C(=O)Nc2cc(S(N)(=O)=O)sc2S1(=O)=O,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL309950,,CHEMBL309950,8.66,0,http://www.openphacts.org/units/Nanomolar,146896,=,1,1,=,,IC50,nM,,2.18,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.18E-9,17.34,0.38,9.64,5.05,,,,
,,610248,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(CCOC)CCC1CNc2cc(S(N)(=O)=O)sc2S1(=O)=O,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL309870,,CHEMBL309870,8.67,0,http://www.openphacts.org/units/Nanomolar,146889,=,1,1,=,,IC50,nM,,2.14,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.14E-9,20.28,0.46,8.72,6.77,,,,
,,612714,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(=O)N2,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL81148,,CHEMBL81148,8.43,0,http://www.openphacts.org/units/Nanomolar,146901,=,1,1,=,,IC50,nM,,3.7,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3.7E-9,29.87,0.72,9.31,6.83,,,,
,,615437,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)C1(CC1)CN2,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL79368,,CHEMBL79368,8.70,0,http://www.openphacts.org/units/Nanomolar,146897,=,1,1,=,,IC50,nM,,2.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2E-9,29.55,0.70,8.57,8.18,,,,
