canonical_smiles,Compound,smiles,activity_pchembl,activity_class,true_class_strict3_desc,emb_000,emb_001,emb_002,emb_003,emb_004,emb_005,emb_006,emb_007,emb_008,emb_009,emb_010,emb_011,emb_012,emb_013,emb_014,emb_015,emb_016,emb_017,emb_018,emb_019,emb_020,emb_021,emb_022,emb_023,emb_024,emb_025,emb_026,emb_027,emb_028,emb_029,emb_030,emb_031,emb_032,emb_033,emb_034,emb_035,emb_036,emb_037,emb_038,emb_039,emb_040,emb_041,emb_042,emb_043,emb_044,emb_045,emb_046,emb_047,emb_048,emb_049,emb_050,emb_051,emb_052,emb_053,emb_054,emb_055,emb_056,emb_057,emb_058,emb_059,emb_060,emb_061,emb_062,emb_063,emb_064,emb_065,emb_066,emb_067,emb_068,emb_069,emb_070,emb_071,emb_072,emb_073,emb_074,emb_075,emb_076,emb_077,emb_078,emb_079,emb_080,emb_081,emb_082,emb_083,emb_084,emb_085,emb_086,emb_087,emb_088,emb_089,emb_090,emb_091,emb_092,emb_093,emb_094,emb_095,emb_096,emb_097,emb_098,emb_099,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,projection_x,projection_y,grid_x,grid_y
CN1CCN(C(=S)SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,CHEMBL4764100,CN1CCN(C(=S)SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,7.55,active,Active,0.087752536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18354452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19666536,0.0,0.0,0.014359329,0.0,0.0,0.0,0.09685914,0.0,0.0,0.0,0.00026275218,0.0,0.0,1.4142127,1.0792137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22511171,0.0,0.0,0.0,0.0,0.0,0.90185344,0.22496179,0.0,0.22674434,0.0,0.0,0.0,0.4422438,0.0,0.0,0.0,0.5468413,0.0,0.0,0.0,0.0,0.0,0.0,0.35913718,0.0,0.0,0.0,0.0,0.0,0.11295907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038944,0.0,0.0,0.0,0.0,0.7214622,0.2825819,0.055703823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08635121,0.0,0.0,0.0,0.24837161073631667,0.7063388056227097,0.19565217391304346,0.6956521739130435
CN1CCN(Cc2ccc(C(=O)c3csc(S(N)(=O)=O)c3)cc2)CC1.Cl,CHEMBL541341,CN1CCN(Cc2ccc(C(=O)c3csc(S(N)(=O)=O)c3)cc2)CC1.Cl,8.4,active,Active,1.0029432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5058806,0.0,0.0,1.4867574,0.0,0.0,0.0,0.0,0.0,0.0,0.37452266,0.0,0.0,1.0290252,0.0,0.0,0.0,0.0,0.0,0.981592,0.0,0.0,1.945289,1.3018688,0.0,0.0,1.1317399,0.0,0.84895986,0.0,0.0,0.0,0.0,0.0,0.0,1.4442047,0.0,0.0,0.0,0.0,0.0,0.2907452,0.9583195,0.0,1.7205768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1830773,0.0,0.0,1.0658889,0.0,0.0,1.360094,0.0,0.9016941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0916798,0.0,0.0,0.0,0.0,1.6941266,1.0763346,1.546539,0.0,0.0,0.0,0.0,1.6412536,0.0,0.0028206632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5445666187421324,0.5631702378303322,0.5217391304347826,0.5652173913043478
CN1CCN(Cc2ccc(S(=O)(=O)c3csc(S(N)(=O)=O)c3)cc2)CC1.Cl,CHEMBL554875,CN1CCN(Cc2ccc(S(=O)(=O)c3csc(S(N)(=O)=O)c3)cc2)CC1.Cl,7.96,active,Active,0.9583516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5357394,0.0,0.0,1.1564641,0.0,0.0,0.0,0.0,0.0,0.0,0.49455127,0.0,0.0,1.0210277,0.0,0.0,0.0,0.0,0.0,1.13104,0.0,0.0,2.1475544,1.6295918,0.0,0.0,1.1633329,0.0,0.9352242,0.0,0.0,0.0,0.0,0.0,0.0,1.4299006,0.0,0.0,0.0,0.0,0.0,0.10727864,1.211417,0.0,1.7787477,0.0,0.0,0.0,0.690911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157479,0.0,0.0,0.9138815,0.0,0.0,1.4794196,0.0,0.8815967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925619,0.0,0.0,0.0,0.0,1.7699288,1.0423623,1.476152,0.0,0.0,0.0,0.0,1.435234,0.0,0.0015893355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5732706205229245,0.5936057242706051,0.5434782608695652,0.6304347826086957
CN1CCN(Cc2ccccc2S(=O)(=O)c2csc(S(N)(=O)=O)c2)CC1.Cl,CHEMBL559014,CN1CCN(Cc2ccccc2S(=O)(=O)c2csc(S(N)(=O)=O)c2)CC1.Cl,7.64,active,Active,0.93819284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5442939,0.0,0.0,1.1632959,0.0,0.0,0.0,0.0,0.0,0.0,0.49813244,0.0,0.0,1.0340039,0.0,0.0,0.0,0.0,0.0,1.1488031,0.0,0.0,2.142276,1.6265379,0.0,0.0,1.1744255,0.0,0.9843602,0.0,0.0,0.0,0.0,0.0,0.0,1.4316207,0.0,0.0,0.0,0.0,0.0,0.052371107,1.2528094,0.0,1.822445,0.0,0.0,0.0,0.7179779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3324065,0.0,0.0,0.92682815,0.0,0.0,1.5404257,0.0,0.9235824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92727375,0.0,0.0,0.0,0.0,1.7680745,1.0517577,1.4847375,0.0,0.0,0.0,0.0,1.4450635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804342794026175,0.6030651131221816,0.6086956521739131,0.6304347826086957
CN1CCN(NC(=S)SCC(=O)NCc2ccc3c(c2)OCO3)CC1,CHEMBL4062231,CN1CCN(NC(=S)SCC(=O)NCc2ccc3c(c2)OCO3)CC1,9.21,active,Active,0.59495807,0.0,0.0,0.11503011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44384837,0.0,0.0,0.64533806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12503499,0.0,0.0,0.0,0.0,0.0,0.07223607,0.0,0.0,1.4218774,1.0004985,0.0,0.0,0.2063883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54494774,0.0,0.0,0.0,0.0,0.0,0.61333597,0.16420354,0.0,0.49778315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17063923,0.0,0.0,0.3421133,0.0,0.0,0.07311016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574438,0.0,0.0,0.0,0.0,1.02429,0.70378387,0.62989795,0.0,0.0,0.0,0.0,0.6395782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703525869738721,0.6502613050073828,0.2608695652173913,0.6304347826086957
CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,CHEMBL545245,CNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,8.23,active,Active,0.942454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7551349,0.0,0.0,0.9542,0.0,0.0,0.0,0.0,0.0,0.0,0.708214,0.0,0.0,1.3051127,0.0,0.0,0.0,0.0,0.0,1.5369734,0.0,0.0,2.5569158,1.9781014,0.0,0.0,1.3735406,0.0,1.5039068,0.0,0.0,0.0,0.14151216,0.0,0.0,1.5496945,0.0,0.0,0.0,0.0,0.0,0.0,1.870338,0.0,2.0476258,0.0,0.0,0.0,1.8449061,0.0,0.0,0.0,0.6362436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6138567,0.0,0.0,1.0918225,0.0,0.0,2.110333,0.0,1.3304272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9546292,0.0,0.0,0.0,0.0,1.8551214,0.9339603,1.6896275,0.0,0.0,0.0,0.0,1.4455737,0.0,0.047128774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7685983236040189,0.8483937809573456,0.7391304347826086,0.8695652173913043
CNCc1cc2cc(S(N)(=O)=O)oc2s1,CHEMBL103087,CNCc1cc2cc(S(N)(=O)=O)oc2s1,8.05,active,Active,1.2068568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.405556,0.0,0.0,1.9068152,0.0,0.0,0.0,0.0,0.0,0.0,0.94988585,0.0,0.0,1.6114333,0.0,0.0,0.0,0.0,0.0,1.8485078,0.0,0.0,2.3327904,1.6683081,0.0,0.0,2.0127122,0.0,2.279294,0.0,0.0,0.0,0.313697,0.0,0.0,2.0176117,0.0,0.0,0.0,0.0,0.0,0.0,2.0190694,0.0,2.8379345,0.0,0.0,0.0,1.1030961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1448023,0.0,0.0,1.4428849,0.0,0.0,2.9758139,0.0,2.1311824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3609508,0.0,0.0,0.0,0.0,2.106297,1.0296637,2.1617987,0.0,0.0,0.0,0.0,2.6922348,0.0,0.0714164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713598615941329,0.7157352842349867,0.8478260869565217,0.7391304347826086
CNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,CHEMBL555385,CNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,8.52,active,Active,1.7216171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02541196,0.0,0.0,0.0,0.0,0.0,2.9683492,0.0,0.0,2.469161,0.0,0.0,0.0,0.0,0.0,0.0,1.2196509,0.0,0.0,2.402337,0.0,0.0,0.0,0.0,0.0,2.4586627,0.0,0.0,3.131851,2.119856,0.0,0.0,2.5153842,0.0,2.9633253,0.0,0.0,0.0,0.36483142,0.0,0.0,2.5803907,0.0,0.0,0.0,0.0,0.0,0.0,2.6606586,0.0,3.3864799,0.0,0.0,0.0,1.7373319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6187057,0.0,0.0,2.2815099,0.0,0.0,3.7741675,0.0,2.8093705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9486295,0.0,0.0,0.0,0.0,2.6420946,1.3305496,2.9993553,0.0,0.0,0.0,0.0,3.244393,0.0,0.28009784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998617857371796,0.8622600985263322,1.0,0.8695652173913043
CNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,CHEMBL552892,CNCc1cc2sc(S(N)(=O)=O)cc2s1.Cl,8.49,active,Active,1.1035644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2181299,0.0,0.0,1.7286,0.0,0.0,0.0,0.0,0.0,0.0,0.8667953,0.0,0.0,1.3913019,0.0,0.0,0.0,0.0,0.0,1.6861712,0.0,0.0,2.2957354,1.6112739,0.0,0.0,1.8456593,0.0,2.0365667,0.0,0.0,0.0,0.29529375,0.0,0.0,1.8355236,0.0,0.0,0.0,0.0,0.0,0.0,1.8912036,0.0,2.649771,0.0,0.0,0.0,1.0510278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9553992,0.0,0.0,1.260572,0.0,0.0,2.7430954,0.0,1.9572312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2302204,0.0,0.0,0.0,0.0,1.9773295,0.9166258,1.9752253,0.0,0.0,0.0,0.0,2.463609,0.0,0.048828967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8727237454678911,0.7166479626538386,0.8695652173913043,0.717391304347826
CNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1.Cl,CHEMBL540329,CNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1.Cl,8.35,active,Active,0.8651755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.637594,0.0,0.0,1.4691371,0.0,0.0,0.0,0.0,0.0,0.0,0.4414563,0.0,0.0,1.1726052,0.0,0.0,0.0,0.0,0.0,1.0467986,0.0,0.0,1.9534378,1.2635956,0.0,0.0,1.2373735,0.0,1.225023,0.0,0.0,0.0,0.0,0.0,0.0,1.4739934,0.0,0.0,0.0,0.0,0.0,0.0,1.1543075,0.0,1.7164316,0.0,0.0,0.0,0.21606669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660891,0.0,0.0,0.9865828,0.0,0.0,1.7266331,0.0,1.1681957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1940464,0.0,0.0,0.0,0.0,1.4883687,0.8680396,1.4267533,0.0,0.0,0.0,0.0,1.6863358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726523869869744,0.5616865677676971,0.5652173913043478,0.5434782608695652
CNS(=O)(=O)Oc1ccc(-c2ccc3occc3c2)cc1,CHEMBL4557523,CNS(=O)(=O)Oc1ccc(-c2ccc3occc3c2)cc1,5.98,inactive,Inactive,0.0,0.0,0.0,0.0,1.4696056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0318406,0.0,0.0,0.80793774,0.0,0.0,0.0,0.0,1.9827427,0.0,0.0032120459,1.9395112,0.0,0.3965487,1.3658416,0.57793486,0.0,0.0,0.0,0.05907295,1.285525,0.0,1.029463,0.3478022,0.0,0.0,0.56996113,0.0,0.32549208,0.0,0.89412737,0.0,0.0,0.0,0.0,0.7906382,0.0,0.0,0.0,0.0,1.0001239,1.293868,0.06637303,0.0,0.8395795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0978436,0.0,0.0,0.0,0.0,0.0,0.40611583,0.4606152,0.0,0.0,0.0,1.0039303,0.81141156,0.0,0.28222215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41184738,0.0,1.6572276,0.0,1.198866,0.61978936,0.19514716,0.24542102,0.0,0.0,1.8643812,0.0,0.9151902,0.0,0.0,0.0,1.1296854,0.0,0.0,1.5905132,0.0,0.0,0.0,0.004741922508775403,0.2101753841666465,0.0,0.2608695652173913
CNS(=O)(=O)Oc1ccc(-c2ccc3sccc3c2)cc1,CHEMBL4532237,CNS(=O)(=O)Oc1ccc(-c2ccc3sccc3c2)cc1,5.92,inactive,Inactive,0.0,0.0,0.0,0.0,1.4464635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0524668,0.0,0.0,0.8041385,0.0,0.0,0.0,0.0,1.855613,0.0,0.040458936,1.9062583,0.0,0.384973,1.3159325,0.47501278,0.0,0.0,0.0,0.10827472,1.2217318,0.0,1.0361735,0.37484425,0.0,0.0,0.6037884,0.0,0.37140793,0.0,0.81146985,0.0,0.0,0.0,0.0,0.7953204,0.0,0.0,0.0,0.0,1.0087618,1.1623348,0.13762411,0.0,0.90766424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0755544,0.0,0.0,0.0,0.0,0.0,0.4435252,0.43026915,0.0,0.0,0.0,0.9226636,0.8718025,0.0,0.3462972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38665578,0.0,1.5690895,0.0,1.1450236,0.6508416,0.1924282,0.28688502,0.0,0.0,1.8144592,0.0,0.980444,0.0,0.0,0.0,1.0550159,0.0,0.0,1.4974886,0.0,0.0,0.0,0.001657404622310761,0.20617244329755502,0.021739130434782608,0.19565217391304346
COC(=O)[C@H]1O[C@@H](NC(=O)c2ccc(S(N)(=O)=O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL4863113,COC(=O)[C@H]1O[C@@H](NC(=O)c2ccc(S(N)(=O)=O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,7.3,active,Active,1.495413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5523531,0.0,0.0,1.8481938,0.0,0.0,0.0,0.120977,0.0,0.0,0.30026692,0.0,0.0,1.4560014,0.0,0.0,0.0,0.0,0.0,0.82740134,0.0,0.0,1.9471989,1.7382911,0.0,0.0,0.9691289,0.0,0.61628604,0.0,0.0,0.0,0.0,0.0,0.0,1.599023,0.0,0.0,0.0,0.0,0.0,0.0,1.025253,0.0,1.622304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091664493,0.0,0.0,0.0,0.0,0.0,0.9075239,0.0,0.0,0.9652727,0.0,0.0,1.2988303,0.0,0.7958086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548187,0.0,0.0,0.0,0.0,1.6970375,1.650715,1.773065,0.0,0.0,0.0,0.017128851,2.1069586,0.0,0.0750924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8396775977339984,0.17409716030508254,0.8260869565217391,0.17391304347826086
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,CHEMBL321553,COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,7.7,active,Active,0.553069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295052,0.0,0.0,0.7148656,0.0,0.0,0.0,0.0,0.0,0.0,0.33970204,0.0,0.0,0.79431176,0.0,0.0,0.0,0.0,0.0,0.9321539,0.0,0.0,1.9288368,1.3953562,0.0,0.0,0.865539,0.0,0.926066,0.0,0.0,0.0,0.0,0.0,0.0,1.1704088,0.0,0.0,0.0,0.0,0.0,0.0,1.2630371,0.0,1.4439524,0.0,0.0,0.0,0.8598009,0.0,0.0,0.0,0.12358432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050547,0.0,0.0,0.69851124,0.0,0.0,1.403903,0.0,0.8389052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298947,0.0,0.0,0.0,0.0,1.2343057,0.6914824,1.1265793,0.0,0.0,0.0,0.0,0.9659432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4790744671183924,0.6737177052349413,0.5217391304347826,0.6739130434782609
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,CHEMBL104961,COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,7.52,active,Active,0.5327922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2895046,0.0,0.0,0.682447,0.0,0.0,0.0,0.0,0.0,0.0,0.32631367,0.0,0.0,0.77683467,0.0,0.0,0.0,0.0,0.0,0.88355184,0.0,0.0,1.8494502,1.425681,0.0,0.0,0.8630614,0.0,0.9026279,0.0,0.0,0.0,0.0,0.0,0.0,1.1328899,0.0,0.0,0.0,0.0,0.0,0.0,1.2416512,0.0,1.4351814,0.0,0.0,0.0,0.82770765,0.0,0.0,0.0,0.068449326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0315113,0.0,0.0,0.57788604,0.0,0.0,1.3632193,0.0,0.7747127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7971549,0.0,0.0,0.0,0.0,1.2213567,0.75894773,1.039388,0.0,0.0,0.0,0.0,0.9731928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474489279673822,0.67388266001733,0.4782608695652174,0.6739130434782609
COC(=O)c1cc(S(N)(=O)=O)ccc1SCCCO,CHEMBL319437,COC(=O)c1cc(S(N)(=O)=O)ccc1SCCCO,6.16,medium,Medium,0.61394787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2407327,0.0,0.0,0.91117966,0.0,0.0,0.0,0.0,0.0,0.0,0.29599142,0.0,0.0,0.79597026,0.0,0.0,0.0,0.0,0.0,0.8359011,0.0,0.0,1.7739291,1.1447154,0.0,0.0,0.8411334,0.0,0.8761014,0.0,0.0,0.0,0.0,0.0,0.0,1.1455944,0.0,0.0,0.0,0.0,0.0,0.0,1.1231725,0.0,1.3639008,0.0,0.0,0.0,0.48132724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91012067,0.0,0.0,0.84737736,0.0,0.0,1.3726269,0.0,0.9116639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9159137,0.0,0.0,0.0,0.0,1.1529583,0.6189909,1.2147398,0.0,0.0,0.0,0.0,1.1248965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46221635356049234,0.6241053392822767,0.5,0.6304347826086957
COC(=O)c1ccccc1S(N)(=O)=O,CHEMBL148680,COC(=O)c1ccccc1S(N)(=O)=O,4.13,inactive,Inactive,0.23750171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907745,0.0,0.0,0.44595167,0.0,0.0,0.0,0.0,0.0,0.0,0.10983668,0.0,0.0,0.48305815,0.0,0.0032491088,0.0,0.0,0.0,0.4436334,0.0,0.0,1.4935296,1.0369071,0.0,0.0,0.49516332,0.0,0.42001402,0.0,0.0,0.0,0.0,0.0,0.0,0.82183737,0.0,0.0,0.0,0.0,0.0,0.23674358,0.7462841,0.0,0.89052224,0.0,0.0,0.0,0.26798868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22821164,0.0,0.0,0.0,0.0,0.0,0.58502924,0.0,0.0,0.23864406,0.0,0.0,0.8525615,0.0,0.33708465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56983954,0.0,0.0,0.0,0.0,0.80981517,0.50890213,0.57754934,0.0,0.0,0.0,0.0,0.5292345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3562028975910701,0.6469871297889093,0.3695652173913043,0.6739130434782609
COC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,CHEMBL84649,COC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,8.92,active,Active,0.9918091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9854512,0.0,0.0,1.7617915,0.0,0.0,0.0,0.0,0.0,0.0,0.5551791,0.0,0.0,1.378248,0.0,0.0,0.0,0.0,0.0,1.3199345,0.0,0.0,2.1362743,1.3070138,0.0,0.0,1.5125791,0.0,1.632183,0.0,0.0,0.0,0.0075914636,0.0,0.0,1.7482629,0.0,0.0,0.0,0.0,0.0,0.0,1.517982,0.0,2.2176664,0.0,0.0,0.0,0.30708066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.520638,0.0,0.0,1.3506703,0.0,0.0,2.2467024,0.0,1.6078244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4180508,0.0,0.0,0.0,0.0,1.6869563,0.95679665,1.8570249,0.0,0.0,0.0,0.0,2.145972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228553536119156,0.5780312312603564,0.717391304347826,0.5869565217391304
COCC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,CHEMBL320808,COCC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.35,active,Active,0.76206696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3550148,0.0,0.0,0.7477482,0.0,0.0,0.0,0.0,0.0,0.0,0.4383478,0.0,0.0,0.9748151,0.0,0.0,0.0,0.0,0.0,1.0539813,0.0,0.0,2.1584344,1.687954,0.0,0.0,0.97025967,0.0,1.0308199,0.0,0.0,0.0,0.023674168,0.0,0.0,1.2473959,0.0,0.0,0.0,0.0,0.0,0.0,1.584611,0.0,1.5816339,0.0,0.0,0.0,1.2347773,0.0,0.0,0.0,0.45863137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1359295,0.0,0.0,0.8459828,0.0,0.0,1.596817,0.0,0.9536463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714179,0.0,0.0,0.0,0.0,1.4140669,0.92101395,1.358392,0.0,0.0,0.0,0.0,1.1146666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643470487667944,0.7287455573681527,0.5652173913043478,0.717391304347826
